9.980000000000543992e-01,6.922476781791335156e+13
1.009500000000054243e+00,2.880184123857656641e+13
1.021000000000054087e+00,1.215959699715613281e+13
1.032500000000053930e+00,5.207073383124807617e+12
1.044000000000053774e+00,2.260919875959736816e+12
1.055500000000053618e+00,9.950402775543594971e+11
1.067000000000053461e+00,4.437237250670640259e+11
1.078500000000053305e+00,2.004281907174487305e+11
1.090000000000053149e+00,9.167306246506881714e+10
1.101500000000052992e+00,4.244521997097781372e+10
1.113000000000052836e+00,1.988803184428742599e+10
1.124500000000052680e+00,9.427726332318443298e+09
1.136000000000052523e+00,4.520168000513144493e+09
1.147500000000052367e+00,2.191386062688011646e+09
1.159000000000052211e+00,1.073959668230416775e+09
1.170500000000052054e+00,5.319287744817703366e+08
1.182000000000051898e+00,2.662015531306000352e+08
1.193500000000051742e+00,1.345729470614334941e+08
1.205000000000051585e+00,6.870632266884705424e+07
1.216500000000051429e+00,3.541866301408390701e+07
1.228000000000051273e+00,1.843197357821727172e+07
1.239500000000051116e+00,9.681134643196182325e+06
1.251000000000050960e+00,5.131078652571624145e+06
1.262500000000050804e+00,2.743689306144067086e+06
1.274000000000050647e+00,1.479869444069544552e+06
1.285500000000050491e+00,8.049981277568519581e+05
1.297000000000050335e+00,4.415424218904345180e+05
1.308500000000050179e+00,2.441638907272573269e+05
1.320000000000050022e+00,1.360972544376297155e+05
1.331500000000049866e+00,7.645497999014134984e+04
1.343000000000049710e+00,4.327950044122091640e+04
1.354500000000049553e+00,2.468381175495942443e+04
1.366000000000049397e+00,1.418179075319384356e+04
1.377500000000049241e+00,8.206838821402450776e+03
1.389000000000049084e+00,4.782836830806678336e+03
1.400500000000048928e+00,2.806729539198953717e+03
1.412000000000048772e+00,1.658299694064265623e+03
1.423500000000048615e+00,9.863171745843235385e+02
1.435000000000048459e+00,5.904817116242319344e+02
1.446500000000048303e+00,3.557780859742224493e+02
1.458000000000048146e+00,2.157162331438586307e+02
1.469500000000047990e+00,1.316032773450235425e+02
1.481000000000047834e+00,8.077583978084523153e+01
1.492500000000047677e+00,4.987456007149435067e+01
1.504000000000047521e+00,3.097509391332845752e+01
1.515500000000047365e+00,1.934801709522260182e+01
1.527000000000047208e+00,1.215363056984178236e+01
1.538500000000047052e+00,7.676758957796594451e+00
1.550000000000046896e+00,4.875394009759746794e+00
1.561500000000046740e+00,3.112864017371963055e+00
1.573000000000046583e+00,1.997969579524517147e+00
1.584500000000046427e+00,1.289010739359673474e+00
1.596000000000046271e+00,8.358430470122789613e-01
1.607500000000046114e+00,5.446982406834472989e-01
1.619000000000045958e+00,3.567086511775741653e-01
1.630500000000045802e+00,2.347264299767522211e-01
1.642000000000045645e+00,1.551908490316757927e-01
1.653500000000045489e+00,1.030841466553801822e-01
1.665000000000045333e+00,6.878693862924073477e-02
1.676500000000045176e+00,4.610795379308098296e-02
1.688000000000045020e+00,3.104342693515636797e-02
1.699500000000044864e+00,2.099211991101075300e-02
1.711000000000044707e+00,1.425625186551664203e-02
1.722500000000044551e+00,9.722704911435710307e-03
1.734000000000044395e+00,6.658439472288757953e-03
1.745500000000044238e+00,4.578602837332103152e-03
1.757000000000044082e+00,3.161118931675908385e-03
1.768500000000043926e+00,2.191133442982526585e-03
1.780000000000043769e+00,1.524720775501867175e-03
1.791500000000043613e+00,1.065072684876388048e-03
1.803000000000043457e+00,7.468099718054453315e-04
1.814500000000043300e+00,5.256031214734660810e-04
1.826000000000043144e+00,3.712772062945464847e-04
1.837500000000042988e+00,2.632129376817408744e-04
1.849000000000042832e+00,1.872670355655565706e-04
1.860500000000042675e+00,1.337019209145264259e-04
1.872000000000042519e+00,9.578856915631386046e-05
1.883500000000042363e+00,6.886006552870925057e-05
1.895000000000042206e+00,4.966807277256440900e-05
1.906500000000042050e+00,3.594365004584926596e-05
1.918000000000041894e+00,2.609644326482141608e-05
1.929500000000041737e+00,1.900791297152999644e-05
1.941000000000041581e+00,1.388870068888174654e-05
1.952500000000041425e+00,1.017989649486681532e-05
1.964000000000041268e+00,7.484461146447380317e-06
1.975500000000041112e+00,5.519432053400706043e-06
1.987000000000040956e+00,4.082503162925337455e-06
1.998500000000040799e+00,3.028579065692548406e-06
2.010000000000040643e+00,2.253273232926666304e-06
2.021500000000040487e+00,1.681256588788575781e-06
2.033000000000040330e+00,1.258004847230305474e-06
2.044500000000040174e+00,9.439350169039269262e-07
2.056000000000040018e+00,7.102266344222515822e-07
2.067500000000039861e+00,5.358346572142689020e-07
2.079000000000039705e+00,4.053478213581861958e-07
2.090500000000039549e+00,3.074486472809740427e-07
2.102000000000039392e+00,2.338028583625594633e-07
2.113500000000039236e+00,1.782561802982837337e-07
2.125000000000039080e+00,1.362518038970242973e-07
2.136500000000038924e+00,1.044067097709342298e-07
2.148000000000038767e+00,8.020268382518213934e-08
2.159500000000038611e+00,6.176036390061848659e-08
2.171000000000038455e+00,4.767356202572362955e-08
2.182500000000038298e+00,3.688746144369704293e-08
2.194000000000038142e+00,2.860883545308157495e-08
2.205500000000037986e+00,2.223969881761221635e-08
2.217000000000037829e+00,1.732815101587213999e-08
2.228500000000037673e+00,1.353186507862742646e-08
2.240000000000037517e+00,1.059090157762812650e-08
2.251500000000037360e+00,8.307416423167289059e-09
2.263000000000037204e+00,6.530477657015536788e-09
2.274500000000037048e+00,5.144677766731342306e-09
2.286000000000036891e+00,4.061572532381102224e-09
2.297500000000036735e+00,3.213229813982952259e-09
2.309000000000036579e+00,2.547357068282114361e-09
2.320500000000036422e+00,2.023612871328729138e-09
2.332000000000036266e+00,1.610808454392524335e-09
2.343500000000036110e+00,1.284779778397764218e-09
2.355000000000035953e+00,1.026765926730413767e-09
2.366500000000035797e+00,8.221706621124023653e-10
2.378000000000035641e+00,6.596145834596615005e-10
2.389500000000035485e+00,5.302081568910311677e-10
2.401000000000035328e+00,4.269929837915540083e-10
2.412500000000035172e+00,3.445114836546743619e-10
2.424000000000035016e+00,2.784748001663038358e-10
2.435500000000034859e+00,2.255059923667458969e-10
2.447000000000034703e+00,1.829410472096325706e-10
2.458500000000034547e+00,1.486743903889447473e-10
2.470000000000034390e+00,1.210387104641592124e-10
2.481500000000034234e+00,9.871129463685232302e-11
2.493000000000034078e+00,8.064088826004891271e-11
2.504500000000033921e+00,6.599047319472422737e-11
2.516000000000033765e+00,5.409241683438522923e-11
2.527500000000033609e+00,4.441325258053459386e-11
2.539000000000033452e+00,3.652597305477695093e-11
2.550500000000033296e+00,3.008819419531141837e-11
2.562000000000033140e+00,2.482491555380188069e-11
2.573500000000032983e+00,2.051488534710156861e-11
2.585000000000032827e+00,1.697979771790946060e-11
2.596500000000032671e+00,1.407571914477122862e-11
2.608000000000032514e+00,1.168627240755726325e-11
2.619500000000032358e+00,9.717208672001654450e-12
2.631000000000032202e+00,8.092077781013579946e-12
2.642500000000032045e+00,6.748768854597122768e-12
2.654000000000031889e+00,5.636741743914860235e-12
2.665500000000031733e+00,4.714807793004729574e-12
2.677000000000031577e+00,3.949348075777343009e-12
2.688500000000031420e+00,3.312880606529839142e-12
2.700000000000031264e+00,2.782906371221732424e-12
2.711500000000031108e+00,2.340978481653754732e-12
2.723000000000030951e+00,1.971950160485656463e-12
2.734500000000030795e+00,1.663366279433689174e-12
2.746000000000030639e+00,1.404970308781424297e-12
2.757500000000030482e+00,1.188304193957015169e-12
2.769000000000030326e+00,1.006383167605192746e-12
2.780500000000030170e+00,8.534310787076609404e-13
2.792000000000030013e+00,7.246646664539174003e-13
2.803500000000029857e+00,6.161174770856075365e-13
2.815000000000029701e+00,5.244959359713352042e-13
2.826500000000029544e+00,4.470615386502537565e-13
2.838000000000029388e+00,3.815342876795944639e-13
2.849500000000029232e+00,3.260134354910338138e-13
2.861000000000029075e+00,2.789123435576589091e-13
2.872500000000028919e+00,2.389048718461399159e-13
2.884000000000028763e+00,2.048811990473427856e-13
2.895500000000028606e+00,1.759113667288374242e-13
2.907000000000028450e+00,1.512151578845241291e-13
2.918500000000028294e+00,1.301371771702705004e-13
2.930000000000028137e+00,1.121262082336140247e-13
2.941500000000027981e+00,9.671809243081758306e-14
2.953000000000027825e+00,8.352151045452161002e-14
2.964500000000027669e+00,7.220616005091057055e-14
2.976000000000027512e+00,6.249291397132456502e-14
2.987500000000027356e+00,5.414561650956643917e-14
2.999000000000027200e+00,4.696423758824351455e-14
3.010500000000027043e+00,4.077915292860643961e-14
3.022000000000026887e+00,3.544635943087721065e-14
3.033500000000026731e+00,3.084346817355072267e-14
3.045000000000026574e+00,2.686634476122408984e-14
3.056500000000026418e+00,2.342628920598203956e-14
3.068000000000026262e+00,2.044766600616478817e-14
3.079500000000026105e+00,1.786591031097123922e-14
3.091000000000025949e+00,1.562584861776519959e-14
3.102500000000025793e+00,1.368028282034368243e-14
3.114000000000025636e+00,1.198879500160421373e-14
3.125500000000025480e+00,1.051673746234818909e-14
3.137000000000025324e+00,9.234378360454640540e-15
3.148500000000025167e+00,8.116178215134157238e-15
3.160000000000025011e+00,7.140176584680379413e-15
3.171500000000024855e+00,6.287471596881934281e-15
3.183000000000024698e+00,5.541777817201838871e-15
3.194500000000024542e+00,4.889050278180328224e-15
3.206000000000024386e+00,4.317164444300321510e-15
3.217500000000024230e+00,3.815643515762071950e-15
3.229000000000024073e+00,3.375425836709242343e-15
3.240500000000023917e+00,2.988666313425397326e-15
3.252000000000023761e+00,2.648566703101364608e-15
3.263500000000023604e+00,2.349230434777014300e-15
3.275000000000023448e+00,2.085538296537210524e-15
3.286500000000023292e+00,1.853041888186041058e-15
3.298000000000023135e+00,1.647872214049643380e-15
3.309500000000022979e+00,1.466661190909844790e-15
3.321000000000022823e+00,1.306474183536951490e-15
3.332500000000022666e+00,1.164751965029071186e-15
3.344000000000022510e+00,1.039260739651598511e-15
3.355500000000022354e+00,9.280490691753501843e-16
3.367000000000022197e+00,8.294107157514488525e-16
3.378500000000022041e+00,7.418525600804922581e-16
3.390000000000021885e+00,6.640668771767544141e-16
3.401500000000021728e+00,5.949073568675087993e-16
3.413000000000021572e+00,5.333683452176741657e-16
3.424500000000021416e+00,4.785668587777150283e-16
3.436000000000021259e+00,4.297269879767004936e-16
3.447500000000021103e+00,3.861663608531853001e-16
3.459000000000020947e+00,3.472843850932382256e-16
3.470500000000020790e+00,3.125520262563753771e-16
3.482000000000020634e+00,2.815029141546859962e-16
3.493500000000020478e+00,2.537255984832872489e-16
3.505000000000020322e+00,2.288567997234852901e-16
3.516500000000020165e+00,2.065755226791317376e-16
3.528000000000020009e+00,1.865979182934724334e-16
3.539500000000019853e+00,1.686727950778676979e-16
3.551000000000019696e+00,1.525776949466313679e-16
3.562500000000019540e+00,1.381154598185186468e-16
3.574000000000019384e+00,1.251112252900661290e-16
3.585500000000019227e+00,1.134097862436275736e-16
3.597000000000019071e+00,1.028732866229782881e-16
3.608500000000018915e+00,9.337919196156174247e-17
3.620000000000018758e+00,8.481850872798427314e-17
3.631500000000018602e+00,7.709421928367003887e-17
3.643000000000018446e+00,7.011990533438018950e-17
3.654500000000018289e+00,6.381853629096686513e-17
3.666000000000018133e+00,5.812140201235287622e-17
3.677500000000017977e+00,5.296717205158026290e-17
3.689000000000017820e+00,4.830106582043144797e-17
3.700500000000017664e+00,4.407412007830943761e-17
3.712000000000017508e+00,4.024254187832374833e-17
3.723500000000017351e+00,3.676713660389568726e-17
3.735000000000017195e+00,3.361280203322755103e-17
3.746500000000017039e+00,3.074808050340726744e-17
3.758000000000016882e+00,2.814476223334929121e-17
3.769500000000016726e+00,2.577753372496806938e-17
3.781000000000016570e+00,2.362366591185319373e-17
3.792500000000016414e+00,2.166273737884681353e-17
3.804000000000016257e+00,1.987638854698139724e-17
3.815500000000016101e+00,1.824810321709599491e-17
3.827000000000015945e+00,1.676301430154178693e-17
3.838500000000015788e+00,1.540773095488083894e-17
3.850000000000015632e+00,1.417018464843544925e-17
3.861500000000015476e+00,1.303949202607796648e-17
3.873000000000015319e+00,1.200583263508185283e-17
3.884500000000015163e+00,1.106033985077437663e-17
3.896000000000015007e+00,1.019500351116576287e-17
3.907500000000014850e+00,9.402582951120247921e-18
3.919000000000014694e+00,8.676529278040124035e-18
3.930500000000014538e+00,8.010915865061984263e-18
3.942000000000014381e+00,7.400376155705540049e-18
3.953500000000014225e+00,6.840047977785053168e-18
3.965000000000014069e+00,6.325523655905141467e-18
3.976500000000013912e+00,5.852805292554004050e-18
3.988000000000013756e+00,5.418264658994831755e-18
3.999500000000013600e+00,5.018607199999175050e-18
4.011000000000013443e+00,4.650839711979411333e-18
4.022500000000013287e+00,4.312241303140965021e-18
4.034000000000013131e+00,4.000337287669578983e-18
4.045500000000012975e+00,3.712875704369721053e-18
4.057000000000012818e+00,3.447806184171324203e-18
4.068500000000012662e+00,3.203260921050475415e-18
4.080000000000012506e+00,2.977537527613500843e-18
4.091500000000012349e+00,2.769083580286287552e-18
4.103000000000012193e+00,2.576482680075468034e-18
4.114500000000012037e+00,2.398441873539836620e-18
4.126000000000011880e+00,2.233780295203054929e-18
4.137500000000011724e+00,2.081418907387511637e-18
4.149000000000011568e+00,1.940371226573136327e-18
4.160500000000011411e+00,1.809734937063150051e-18
4.172000000000011255e+00,1.688684303139666900e-18
4.183500000000011099e+00,1.576463300161017849e-18
4.195000000000010942e+00,1.472379393314557829e-18
4.206500000000010786e+00,1.375797900110000851e-18
4.218000000000010630e+00,1.286136879275801504e-18
4.229500000000010473e+00,1.202862494596124824e-18
4.241000000000010317e+00,1.125484807474415907e-18
4.252500000000010161e+00,1.053553956700729771e-18
4.264000000000010004e+00,9.866566880970486575e-19
4.275500000000009848e+00,9.244132004696579851e-19
