9.835400000003158283e-01,1.599733190633221371e-14
1.006600000000315021e+00,1.300388119657541911e-14
1.029660000000314213e+00,1.063001013586358982e-14
1.052720000000313405e+00,8.736008081975593357e-15
1.075780000000312597e+00,7.216097732769339070e-15
1.098840000000311790e+00,5.989636119962905341e-15
1.121900000000310982e+00,4.994734154001920414e-15
1.144960000000310174e+00,4.183594152602096201e-15
1.168020000000309366e+00,3.519077596078203273e-15
1.191080000000308559e+00,2.972160650809196993e-15
1.214140000000307751e+00,2.520035076190588639e-15
1.237200000000306943e+00,2.144681634817527080e-15
1.260260000000306135e+00,1.831791786535609463e-15
1.283320000000305328e+00,1.569947777554869424e-15
1.306380000000304520e+00,1.349995635241939541e-15
1.329440000000303712e+00,1.164563043404914551e-15
1.352500000000302904e+00,1.007686658334119849e-15
1.375560000000302097e+00,8.745225549329073727e-16
1.398620000000301289e+00,7.611201559718849203e-16
1.421680000000300481e+00,6.642448911703811847e-16
1.444740000000299673e+00,5.812384476452341615e-16
1.467800000000298866e+00,5.099081585326776686e-16
1.490860000000298058e+00,4.484390821900154441e-16
1.513920000000297250e+00,3.953238302259472988e-16
1.536980000000296442e+00,3.493063389649367092e-16
1.560040000000295635e+00,3.093366406922029885e-16
1.583100000000294827e+00,2.745343476186065704e-16
1.606160000000294019e+00,2.441590640857422861e-16
1.629220000000293211e+00,2.175863289372148582e-16
1.652280000000292404e+00,1.942879883468376607e-16
1.675340000000291596e+00,1.738161307402365188e-16
1.698400000000290788e+00,1.557898955527572102e-16
1.721460000000289980e+00,1.398846083329256408e-16
1.744520000000289173e+00,1.258228051391337686e-16
1.767580000000288365e+00,1.133667961421642833e-16
1.790640000000287557e+00,1.023124870730075763e-16
1.813700000000286749e+00,9.248423165850393173e-17
1.836760000000285942e+00,8.373053155702190061e-17
1.859820000000285134e+00,7.592043493089032889e-17
1.882880000000284326e+00,6.894051252350534176e-17
1.905940000000283518e+00,6.269231238888844041e-17
1.929000000000282711e+00,5.709021237579754133e-17
1.952060000000281903e+00,5.205960398007260113e-17
1.975120000000281095e+00,4.753535294152237008e-17
1.998180000000280288e+00,4.346049152301361587e-17
2.021240000000279480e+00,3.978510520260754215e-17
2.044300000000278672e+00,3.646538287863866850e-17
2.067360000000277864e+00,3.346280490628628218e-17
2.090420000000277057e+00,3.074344757114865000e-17
2.113480000000276249e+00,2.827738613562172270e-17
2.136540000000275441e+00,2.603818150813112796e-17
2.159600000000274633e+00,2.400243799662753739e-17
2.182660000000273826e+00,2.214942160764980618e-17
2.205720000000273018e+00,2.046073001458829230e-17
2.228780000000272210e+00,1.892000670362827273e-17
2.251840000000271402e+00,1.751269296195994962e-17
2.274900000000270595e+00,1.622581234007747006e-17
2.297960000000269787e+00,1.504778303083230953e-17
2.321020000000268979e+00,1.396825428904364691e-17
2.344080000000268171e+00,1.297796358875904520e-17
2.367140000000267364e+00,1.206861169871268039e-17
2.390200000000266556e+00,1.123275326500243280e-17
2.413260000000265748e+00,1.046370083574915117e-17
2.436320000000264940e+00,9.755440555695067476e-18
2.459380000000264133e+00,9.102558007760288286e-18
2.482440000000263325e+00,8.500172890514490821e-18
2.505500000000262517e+00,7.943881401187030657e-18
2.528560000000261709e+00,7.429705348090759010e-18
2.551620000000260902e+00,6.954047148260498679e-18
