9.827999999998358049e-01,8.239478197593419813e+06
1.003199999999836223e+00,3.113922707537893672e+06
1.023599999999836641e+00,1.208306754112511175e+06
1.043999999999837058e+00,4.808368456143061048e+05
1.064399999999837476e+00,1.960158424158093403e+05
1.084799999999837894e+00,8.177273576918648905e+04
1.105199999999838312e+00,3.487609209321737580e+04
1.125599999999838730e+00,1.519329478523967919e+04
1.145999999999839147e+00,6.754713426694746886e+03
1.166399999999839565e+00,3.062245336819350541e+03
1.186799999999839983e+00,1.414549531022913243e+03
1.207199999999840401e+00,6.653142666530945917e+02
1.227599999999840819e+00,3.183966115863986488e+02
1.247999999999841236e+00,1.549391781870467355e+02
1.268399999999841654e+00,7.661932707731013181e+01
1.288799999999842072e+00,3.848101705408038242e+01
1.309199999999842490e+00,1.961758728314108780e+01
1.329599999999842908e+00,1.014628926702834910e+01
1.349999999999843325e+00,5.321260136645734384e+00
1.370399999999843743e+00,2.828530732638267597e+00
1.390799999999844161e+00,1.523175402924630495e+00
1.411199999999844579e+00,8.306044682807721680e-01
1.431599999999844997e+00,4.584747049592635126e-01
1.451999999999845414e+00,2.560606872312617410e-01
1.472399999999845832e+00,1.446485874459760845e-01
1.492799999999846250e+00,8.261784605543533166e-02
1.513199999999846668e+00,4.769505862897890913e-02
1.533599999999847086e+00,2.782086830239735922e-02
1.553999999999847503e+00,1.639191810079540512e-02
1.574399999999847921e+00,9.752601138581902529e-03
1.594799999999848339e+00,5.857576678010349008e-03
1.615199999999848757e+00,3.550608030072240507e-03
1.635599999999849175e+00,2.171500771248237836e-03
1.655999999999849592e+00,1.339613944296986006e-03
1.676399999999850010e+00,8.334048792918093314e-04
1.696799999999850428e+00,5.227422236208825301e-04
1.717199999999850846e+00,3.305039794092876158e-04
1.737599999999851264e+00,2.105860195958817133e-04
1.757999999999851681e+00,1.351935085317159822e-04
1.778399999999852099e+00,8.743166034626605480e-05
1.798799999999852517e+00,5.694879640059681412e-05
1.819199999999852935e+00,3.735276366442993483e-05
1.839599999999853353e+00,2.466639351991637419e-05
1.859999999999853770e+00,1.639677547642110142e-05
1.880399999999854188e+00,1.097005838116805040e-05
